Id,PointName,PointValue,PointQuality,PointTimestamp,IdPointAlias,InsertTimestamp
1875,KAL:PKT3_PROSES.FCA.Stream2.Flow_Rate_Net,0,Good,2025-01-21 18:02:28.763,275996,2025-01-21 18:00:52.273
1876,KAL:PKT3_PROSES.FCA.Stream2.In_Use_GHV,10.579.970.703.125,Good,2025-01-21 18:05:53.507,276010,2025-01-21 18:04:15.453
1877,KAL:PKT3_PROSES.FCA.Stream2.In_Use_SG,0,Good,2025-01-21 17:46:54.620,276011,2025-01-21 17:45:16.167
1878,KAL:PKT3_PROSES.FCA.Stream2.Pressure,802.828.788.757.324,Good,2025-01-21 18:02:28.763,276014,2025-01-21 18:00:52.277
1879,KAL:PKT3_PROSES.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:57.540,276027,2025-01-21 09:45:15.907
1880,KAL:PKT3_PROSES.FCA.Stream2.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:57.540,276040,2025-01-21 09:45:15.543
1881,KAL:PKT3_PROSES.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:54.620,276044,2025-01-21 17:45:15.547
1882,KAL:PKT3_PROSES.FCA.Stream2.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:54.620,276049,2025-01-21 17:45:15.860
1883,KAL:PKT3_PROSES.FCA.Stream2.Temperature,839.481.964.111.328,Good,2025-01-21 18:02:28.763,276060,2025-01-21 18:00:52.297
1884,KAL:KPI.FCA.Stream1.Diff_Pressure,651.364.974.975.586,Good,2025-01-21 18:02:28.763,277691,2025-01-21 18:00:52.153
1885,KAL:KPI.FCA.Stream1.Flow_Rate_Energy,0,Not Connected,2023-10-06 07:31:54.517,277693,2023-10-06 07:36:04.253
1886,KAL:KPI.FCA.Stream1.Flow_Rate_Net,519.210.662.841.797,Good,2025-01-21 18:02:28.763,277696,2025-01-21 18:00:52.150
1887,KAL:KPI.FCA.Stream1.In_Use_GHV,102.067.352.294.922,Not Connected,2024-02-28 14:17:21.617,277710,2024-02-28 14:19:10.920
1888,KAL:KPI.FCA.Stream1.In_Use_SG,0,Not Connected,2023-10-06 14:13:26.480,277711,2023-10-06 14:25:00.430
1889,KAL:KPI.FCA.Stream1.Pressure,507.518.249.511.719,Good,2025-01-21 18:02:28.763,277714,2025-01-21 18:00:52.147
1890,KAL:KPI.FCA.Stream1.Prev_Day_Energy_Totalizer,53.629.703.125,Good,2025-01-21 09:46:57.540,277727,2025-01-21 09:45:17.280
1891,KAL:KPI.FCA.Stream1.Prev_Day_Net_Totalizer,526.324.195.861.816,Good,2025-01-21 09:46:57.540,277740,2025-01-21 09:45:16.967
1892,KAL:KPI.FCA.Stream1.Prev_Hourly_Energy_Totalizer,221.360.620.117.188,Good,2025-01-21 17:46:54.620,277744,2025-01-21 17:45:15.663
1893,KAL:KPI.FCA.Stream1.Prev_Hourly_Net_Totalizer,217.260.003.089.905,Good,2025-01-21 17:46:54.620,277749,2025-01-21 17:45:15.420
1894,KAL:KPI.FCA.Stream1.Temperature,777.030.715.942.383,Good,2025-01-21 18:02:28.763,277760,2025-01-21 18:00:52.160
1895,KAL:KPI.FCB.Stream1.Diff_Pressure,101.887.487.792.969,Good,2025-01-21 18:02:28.763,277946,2025-01-21 18:00:52.157
1896,KAL:KPI.FCB.Stream1.Flow_Rate_Energy,0,Not Connected,2023-10-06 07:31:54.517,277948,2023-10-06 07:36:04.730
1897,KAL:KPI.FCB.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:28.763,277951,2025-01-21 18:00:52.143
1898,KAL:KPI.FCB.Stream1.In_Use_GHV,102.067.352.294.922,Not Connected,2024-02-28 14:17:21.620,277965,2024-02-28 14:19:10.870
1899,KAL:KPI.FCB.Stream1.In_Use_SG,0,Good,2025-01-21 17:46:54.620,277966,2025-01-21 17:45:15.713
1900,KAL:KPI.FCB.Stream1.Pressure,-135.409.295.558.929,Good,2025-01-21 18:02:28.763,277969,2025-01-21 18:00:52.167
1901,KAL:KPI.FCB.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:57.540,277982,2025-01-21 09:45:17.287
1902,KAL:KPI.FCB.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:57.540,277995,2025-01-21 09:45:16.760
1903,KAL:KPI.FCB.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:54.620,277999,2025-01-21 17:45:16.187
1904,KAL:KPI.FCB.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:54.620,278004,2025-01-21 17:45:16.270
1905,KAL:KPI.FCB.Stream1.Temperature,798.518.218.994.141,Good,2025-01-21 18:02:28.763,278015,2025-01-21 18:00:52.177
1906,KAL:KPI.FCC.Stream1.Diff_Pressure,-0.210524126887321,Good,2025-01-21 18:02:28.763,278201,2025-01-21 18:00:52.173
1907,KAL:KPI.FCC.Stream1.Flow_Rate_Energy,0,Not Connected,2023-10-06 07:31:54.517,278203,2023-10-06 07:36:05.663
1908,KAL:KPI.FCC.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:28.763,278206,2025-01-21 18:00:52.170
1909,KAL:KPI.FCC.Stream1.In_Use_GHV,102.067.352.294.922,Not Connected,2024-02-28 14:17:21.620,278220,2024-02-28 14:19:10.710
1910,KAL:KPI.FCC.Stream1.In_Use_SG,0,Good,2025-01-21 17:46:54.620,278221,2025-01-21 17:45:16.210
1911,KAL:KPI.FCC.Stream1.Pressure,528.326.843.261.719,Good,2025-01-21 18:02:28.763,278224,2025-01-21 18:00:52.170
1912,KAL:KPI.FCC.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:57.540,278237,2025-01-21 09:45:17.537
1913,KAL:KPI.FCC.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:57.540,278250,2025-01-21 09:45:17.257
1914,KAL:KPI.FCC.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:54.620,278254,2025-01-21 17:45:16.543
1915,KAL:KPI.FCC.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:54.620,278259,2025-01-21 17:45:16.563
1916,KAL:KPI.FCC.Stream1.Temperature,0.00870019104331732,Good,2025-01-21 18:02:28.763,278270,2025-01-21 18:00:52.170
1917,KAL:KDM.FCA.Stream1.Diff_Pressure,477.542.839.050.293,Not Connected,2024-02-28 14:17:21.610,279476,2024-02-28 14:22:19.743
1918,KAL:KDM.FCA.Stream1.Flow_Rate_Energy,83.082.373.046.875,Good,2025-01-21 18:02:28.763,279478,2025-01-21 18:00:52.113
1919,KAL:KDM.FCA.Stream1.Flow_Rate_Net,786.787.033.081.055,Good,2025-01-21 18:02:28.763,279481,2025-01-21 18:00:52.117
1920,KAL:KDM.FCA.Stream1.In_Use_GHV,105.731.701.660.156,Not Connected,2024-02-28 14:17:21.610,279495,2024-02-28 14:19:10.753
1921,KAL:KDM.FCA.Stream1.In_Use_SG,0,Not Connected,2023-10-06 14:13:26.480,279496,2023-10-06 14:25:00.563
1922,KAL:KDM.FCA.Stream1.Pressure,371.601.745.605.469,Good,2025-01-21 18:02:28.763,279499,2025-01-21 18:00:52.117
1923,KAL:KDM.FCA.Stream1.Prev_Day_Energy_Totalizer,102.272.177.734.375,Good,2025-01-21 09:46:57.540,279512,2025-01-21 09:45:17.293
1924,KAL:KDM.FCA.Stream1.Prev_Day_Net_Totalizer,967.551.898.956.299,Good,2025-01-21 09:46:57.540,279525,2025-01-21 09:45:15.570
1925,KAL:KDM.FCA.Stream1.Prev_Hourly_Energy_Totalizer,34.492.529.296.875,Good,2025-01-21 17:46:54.620,279529,2025-01-21 17:45:15.670
1926,KAL:KDM.FCA.Stream1.Prev_Hourly_Net_Totalizer,0.326643019914627,Good,2025-01-21 17:46:54.620,279534,2025-01-21 17:45:16.250
1927,KAL:KDM.FCA.Stream1.Temperature,7.969.482.421.875,Good,2025-01-21 18:02:28.763,279545,2025-01-21 18:00:52.120
1928,KAL:KDM.FCA.Stream2.Diff_Pressure,0,Not Connected,2024-02-28 14:17:21.610,279561,2024-02-28 14:22:19.763
1929,KAL:KDM.FCA.Stream2.Flow_Rate_Energy,0,Good,2025-01-21 18:02:28.763,279563,2025-01-21 18:00:52.120
1930,KAL:KDM.FCA.Stream2.Flow_Rate_Net,0,Good,2025-01-21 18:02:28.763,279566,2025-01-21 18:00:52.127
1931,KAL:KDM.FCA.Stream2.In_Use_GHV,105.731.701.660.156,Not Connected,2024-02-28 14:17:21.610,279580,2024-02-28 14:19:10.683
1932,KAL:KDM.FCA.Stream2.In_Use_SG,0,Not Connected,2023-10-06 14:13:26.480,279581,2023-10-06 14:25:01.850
1933,KAL:KDM.FCA.Stream2.Pressure,755.597.381.591.797,Good,2025-01-21 18:02:28.763,279584,2025-01-21 18:00:52.130
1934,KAL:KDM.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:57.540,279597,2025-01-21 09:45:17.223
1935,KAL:KDM.FCA.Stream2.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:57.540,279610,2025-01-21 09:45:16.100
1936,KAL:KDM.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:54.620,279614,2025-01-21 17:45:15.867
1937,KAL:KDM.FCA.Stream2.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:54.620,279619,2025-01-21 17:45:15.783
1938,KAL:KDM.FCA.Stream2.Temperature,7.969.482.421.875,Good,2025-01-21 18:02:28.763,279630,2025-01-21 18:00:52.140
1939,KAL:PKT4.FCA.Stream1.Diff_Pressure,0,Not Connected,2025-01-21 10:20:15.323,281261,2025-01-21 10:18:52.157
1940,KAL:PKT4.FCA.Stream1.Flow_Rate_Energy,0,Not Connected,2025-01-21 10:20:15.323,281263,2025-01-21 10:18:52.140
1941,KAL:PKT4.FCA.Stream1.Flow_Rate_Net,0,Not Connected,2025-01-21 10:20:15.323,281266,2025-01-21 10:18:52.150
1942,KAL:PKT4.FCA.Stream1.In_Use_GHV,10.188.945,Not Connected,2025-01-21 14:16:59.023,281280,2025-01-21 14:15:15.413
1943,KAL:PKT4.FCA.Stream1.Pressure,528.85,Good,2025-01-21 18:02:35.747,281284,2025-01-21 18:00:52.313
1944,KAL:PKT4.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-13 20:23:50.773,281297,2025-01-15 01:07:55.400
1945,KAL:PKT4.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-13 20:23:50.773,281310,2025-01-15 01:07:55.403
1946,KAL:PKT4.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Not Connected,2025-01-21 10:24:22.013,281314,2025-01-21 10:23:15.693
1947,KAL:PKT4.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Not Connected,2025-01-21 10:24:22.013,281319,2025-01-21 10:23:16.427
1948,KAL:PKT4.FCA.Stream2.Diff_Pressure,0,Not Connected,2025-01-21 10:20:15.323,281346,2025-01-21 10:18:52.170
1949,KAL:PKT4.FCA.Stream2.Flow_Rate_Energy,0,Not Connected,2025-01-21 10:20:15.323,281348,2025-01-21 10:18:52.147
1950,KAL:PKT4.FCA.Stream2.Flow_Rate_Net,0,Not Connected,2025-01-21 10:20:15.323,281351,2025-01-21 10:18:52.147
1951,KAL:PKT4.FCA.Stream2.In_Use_GHV,1.018.894,Not Connected,2025-01-21 14:16:59.023,281365,2025-01-21 14:15:15.447
1952,KAL:PKT4.FCA.Stream2.Pressure,527:23:00,Good,2025-01-21 18:02:32.760,281369,2025-01-21 18:00:52.317
1953,KAL:PKT4.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Good,2025-01-15 22:54:02.167,281382,2025-01-16 01:06:53.870
1954,KAL:PKT4.FCA.Stream2.Prev_Day_Net_Totalizer,0,Good,2025-01-13 20:23:50.773,281395,2025-01-15 01:07:57.300
1955,KAL:PKT4.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Not Connected,2025-01-21 10:24:22.013,281399,2025-01-21 10:23:16.210
1956,KAL:PKT4.FCA.Stream2.Prev_Hourly_Net_Totalizer,0,Not Connected,2025-01-21 10:24:22.013,281404,2025-01-21 10:23:16.750
1957,KAL:PKT4.FCA.Stream3.Diff_Pressure,59:31:00,Good,2025-01-21 18:02:35.747,281431,2025-01-21 18:00:52.313
1958,KAL:PKT4.FCA.Stream3.Flow_Rate_Energy,43956.76,Not Connected,2025-01-21 10:20:15.323,281433,2025-01-21 10:18:52.133
1959,KAL:PKT4.FCA.Stream3.Flow_Rate_Net,49.903.554,Good,2025-01-21 18:02:35.747,281436,2025-01-21 18:00:52.283
1960,KAL:PKT4.FCA.Stream3.In_Use_GHV,1.018.894,Not Connected,2025-01-21 14:16:59.023,281450,2025-01-21 14:15:15.330
1961,KAL:PKT4.FCA.Stream3.Pressure,526:33:00,Good,2025-01-21 18:02:35.747,281454,2025-01-21 18:00:52.310
1962,KAL:PKT4.FCA.Stream3.Prev_Day_Energy_Totalizer,43956.76,Good,2025-01-20 22:53:56.647,281467,2025-01-21 01:06:11.150
1963,KAL:PKT4.FCA.Stream3.Prev_Day_Net_Totalizer,43:14:00,Good,2025-01-20 22:53:56.647,281480,2025-01-21 01:06:11.277
1964,KAL:PKT4.FCA.Stream3.Prev_Hourly_Energy_Totalizer,50122.51,Good,2025-01-21 16:53:54.707,281484,2025-01-21 17:06:16.047
1965,KAL:PKT4.FCA.Stream3.Prev_Hourly_Net_Totalizer,49:19:00,Good,2025-01-21 16:53:54.707,281489,2025-01-21 17:06:15.873
1966,KAL:MPP.FCA.Stream1.Diff_Pressure,9:43,Good,2025-01-21 18:02:35.637,283046,2025-01-21 18:00:52.177
1967,KAL:MPP.FCA.Stream1.Flow_Rate_Energy,2.662.567,Not Connected,2025-01-21 10:20:15.310,283048,2025-01-21 10:18:52.070
1968,KAL:MPP.FCA.Stream1.Flow_Rate_Net,1.803.606,Good,2025-01-21 18:02:36.073,283051,2025-01-21 18:00:52.180
1969,KAL:MPP.FCA.Stream1.In_Use_GHV,1.057.557,Not Connected,2025-01-21 14:16:59.010,283065,2025-01-21 14:15:15.337
1970,KAL:MPP.FCA.Stream1.In_Use_SG,0,Not Connected,2025-01-21 10:24:21.997,283066,2025-01-21 10:23:15.303
1971,KAL:MPP.FCA.Stream1.Pressure,286:16:00,Good,2025-01-21 18:02:35.637,283069,2025-01-21 18:00:52.183
1972,KAL:MPP.FCA.Stream1.Prev_Day_Energy_Totalizer,2.662.567,Good,2025-01-20 22:30:36.557,283082,2025-01-21 01:06:11.200
1973,KAL:MPP.FCA.Stream1.Prev_Day_Net_Totalizer,2.517.659,Good,2025-01-20 22:30:36.557,283095,2025-01-21 01:06:11.747
1974,KAL:MPP.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Not Connected,2025-01-21 10:24:21.997,283099,2025-01-21 10:23:16.747
1975,KAL:MPP.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Not Connected,2025-01-21 10:24:21.997,283104,2025-01-21 10:23:16.717
1976,KAL:MPP.FCA.Stream1.Temperature,82:54:00,Good,2025-01-21 18:02:34.543,283115,2025-01-21 18:00:52.203
1977,KAL:MPP.FCA.Stream2.Diff_Pressure,0:16,Good,2025-01-21 18:02:35.417,283131,2025-01-21 18:00:52.197
1978,KAL:MPP.FCA.Stream2.Flow_Rate_Energy,0,Not Connected,2025-01-21 10:20:15.310,283133,2025-01-21 10:18:52.077
1979,KAL:MPP.FCA.Stream2.Flow_Rate_Net,0,Not Connected,2025-01-21 10:20:15.310,283136,2025-01-21 10:18:52.073
1980,KAL:MPP.FCA.Stream2.In_Use_GHV,1.057.557,Not Connected,2025-01-21 14:16:59.010,283150,2025-01-21 14:15:15.377
1981,KAL:MPP.FCA.Stream2.In_Use_SG,0,Not Connected,2025-01-21 10:24:22.000,283151,2025-01-21 10:23:15.607
1982,KAL:MPP.FCA.Stream2.Pressure,287:27:00,Good,2025-01-21 18:02:35.417,283154,2025-01-21 18:00:52.187
1983,KAL:MPP.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Good,2025-01-19 22:30:35.630,283167,2025-01-20 01:06:18.437
1984,KAL:MPP.FCA.Stream2.Prev_Day_Net_Totalizer,0,Good,2025-01-19 22:30:35.630,283180,2025-01-20 01:06:16.377
1985,KAL:MPP.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Not Connected,2025-01-21 10:24:22.000,283184,2025-01-21 10:23:16.237
1986,KAL:MPP.FCA.Stream2.Prev_Hourly_Net_Totalizer,0,Not Connected,2025-01-21 10:24:22.000,283189,2025-01-21 10:23:15.563
1987,KAL:MPP.FCA.Stream2.Temperature,82.99,Good,2025-01-21 18:02:35.417,283200,2025-01-21 18:00:52.193
1988,NSA:ARUN.FCA.Stream1.Flow_Rate_Energy,0,Not Connected,2023-10-05 19:20:10.477,284833,2023-10-05 19:22:02.540
1989,NSA:ARUN.FCA.Stream1.Flow_Rate_Net,887.273.712.158.203,Good,2022-01-13 20:18:18.877,284836,2022-01-13 20:16:17.913
1990,NSA:ARUN.FCA.Stream1.Pressure_Outlet,547.622.497.558.594,Not Connected,2021-10-11 10:14:02.450,284859,2021-10-11 10:09:44.390
1991,NSA:ARUN.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Not Connected,2023-10-05 19:20:10.480,284867,2023-10-05 19:22:02.507
1992,NSA:ARUN.FCA.Stream1.Temperature_Inlet,958.381.576.538.086,Not Connected,2021-10-11 10:14:02.450,284901,2021-10-11 10:09:44.443
1993,NSA:ARUN.FCA.Stream2.Flow_Rate_Energy,0,Not Connected,2023-10-05 19:20:10.480,284918,2023-10-05 19:22:02.553
1994,NSA:ARUN.FCA.Stream2.Flow_Rate_Net,887.273.712.158.203,Good,2022-01-13 20:18:18.877,284921,2022-01-13 20:16:17.917
1995,NSA:ARUN.FCA.Stream2.Pressure,0,Not Connected,2023-10-05 19:20:10.480,284939,2023-10-05 19:22:02.503
1996,NSA:ARUN.FCA.Stream2.Temperature,0,Not Connected,2023-10-05 19:20:10.480,284985,2023-10-05 19:22:02.500
1997,NSA:ARUN.FCB.Stream1.Flow_Rate_Energy,0,Not Connected,2023-10-05 19:20:10.480,285088,2023-10-05 19:22:02.530
1998,NSA:ARUN.FCB.Stream1.Flow_Rate_Net,0,Not Connected,2023-10-05 19:20:10.480,285091,2023-10-05 19:22:02.550
1999,NSA:ARUN.FCB.Stream1.Pressure_Inlet,6.604.375,Not Connected,2021-10-11 10:14:02.450,285111,2021-10-11 10:09:44.393
2000,NSA:ARUN.FCB.Stream1.Prev_Day_Energy_Totalizer,0,Not Connected,2023-10-05 19:20:10.480,285122,2023-10-05 19:22:02.493
2001,NSA:ARUN.FCB.Stream1.Temperature_Outlet,973.359.375,Not Connected,2021-10-11 10:14:02.450,285157,2021-10-11 10:09:44.450
2002,NSA:ARUN.FCB.Stream2.Flow_Rate_Energy,0,Not Connected,2023-10-05 19:20:10.483,285173,2023-10-05 19:22:02.483
2003,NSA:ARUN.FCB.Stream2.Flow_Rate_Net,0,Not Connected,2023-10-05 19:20:10.483,285176,2023-10-05 19:22:02.540
2004,NSA:ARUN.FCC.Stream1.Flow_Rate_Net,0,Not Connected,2021-10-11 10:14:02.453,285346,2021-10-11 10:09:44.393
2005,EJA:GRE.RTU.Stream1.Pressure_Inlet,553.507.202.148.438,Good,2025-01-21 18:02:30.910,290466,2025-01-21 18:00:51.913
2006,EJA:GRE.RTU.Stream1.Pressure_Outlet,552.915.954.589.844,Good,2025-01-21 18:02:20.917,290469,2025-01-21 18:00:51.907
2007,EJA:GRE.RTU.Stream1.Temperature_Inlet,887.663.879.394.531,Good,2025-01-21 18:02:20.917,290511,2025-01-21 18:00:51.927
2008,EJA:KEI_GRESIK.RTU.Stream1.Pressure_Inlet,547.971.008.300.781,Good,2025-01-21 18:02:29.073,292336,2025-01-21 18:00:51.910
2009,EJA:KEI_GRESIK.RTU.Stream1.Pressure_Outlet,425.730.773.925.781,Good,2025-01-21 18:02:29.100,292339,2025-01-21 18:00:51.900
2010,EJA:KEI_WARU.RTU.Stream1.Pressure_Inlet,399.837.890.625,Good,2025-01-21 18:02:30.910,294206,2025-01-21 18:00:51.887
2011,EJA:KEI_WARU.RTU.Stream1.Pressure_Outlet,732.082.443.237.305,Good,2025-01-21 18:02:30.910,294209,2025-01-21 18:00:51.917
2012,EJA:ORF.RTU.Stream1.Pressure_Inlet,712.793.884.277.344,Good,2025-01-21 18:02:13.083,297946,2025-01-21 18:00:51.920
2013,EJA:ORF.RTU.Stream1.Pressure_Outlet,585.251.037.597.656,Good,2025-01-21 18:02:33.083,297949,2025-01-21 18:00:51.890
2014,EJA:ORF.RTU.Stream1.Temperature_Inlet,874.550.552.368.164,Good,2025-01-21 18:02:33.083,297991,2025-01-21 18:00:51.890
2015,EJA:ORF.RTU.Stream1.Temperature_Outlet,795.608.215.332.031,Good,2025-01-21 18:02:33.083,297992,2025-01-21 18:00:51.903
2016,EJA:PAG.RTU.Stream1.Pressure_Inlet,662.629.333.496.094,Not Connected,2025-01-21 10:14:26.157,299816,2025-01-21 10:12:51.797
2017,EJA:PAG.RTU.Stream1.Pressure_Outlet,661.568.359.375,Not Connected,2025-01-21 10:14:26.157,299819,2025-01-21 10:12:51.813
2018,EJA:PAG.RTU.Stream1.Temperature_Inlet,781.483.917.236.328,Not Connected,2025-01-21 10:14:26.157,299861,2025-01-21 10:12:51.823
2019,EJA:PGN_WARU.RTU.Stream1.Pressure_Inlet,563.997.924.804.688,Good,2025-01-21 18:02:09.207,299901,2025-01-21 18:00:51.940
2020,EJA:PGN_WARU.RTU.Stream1.Pressure_Outlet,304.491.912.841.797,Good,2025-01-21 18:02:29.190,299904,2025-01-21 18:00:51.943
2021,EJA:PKG.RTU.Stream1.Pressure_Inlet,540.689.514.160.156,Good,2025-01-21 18:02:25.333,300071,2025-01-21 18:00:51.970
2022,EJA:PKG.RTU.Stream1.Pressure_Outlet,537.713.989.257.813,Good,2025-01-21 18:02:25.347,300074,2025-01-21 18:00:51.970
2023,EJA:PLN.RTU.Stream1.Pressure_Inlet,54.845.263.671.875,Good,2025-01-21 18:02:30.420,300326,2025-01-21 18:00:52.000
2024,EJA:PLN.RTU.Stream1.Pressure_Outlet,31.321.826.171.875,Good,2025-01-21 18:02:30.790,300329,2025-01-21 18:00:51.993
2025,SSA:PLN_KERAMASAN.FCA.Stream1.Diff_Pressure,0,Good,2025-01-21 18:02:35.743,306336,2025-01-21 18:00:52.670
2026,SSA:PLN_KERAMASAN.FCA.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:35.743,306341,2025-01-21 18:00:52.693
2027,SSA:PLN_KERAMASAN.FCA.Stream1.GC_N2,0,Good,2020-12-24 09:18:48.127,306353,2020-12-24 10:04:57.337
2028,SSA:PLN_KERAMASAN.FCA.Stream1.In_Use_GHV,100.478.210.449.219,Good,2025-01-21 18:05:55.740,306355,2025-01-21 18:04:15.510
2029,SSA:PLN_KERAMASAN.FCA.Stream1.In_Use_SG,0,Good,2025-01-21 17:46:55.767,306356,2025-01-21 17:45:16.017
2030,SSA:PLN_KERAMASAN.FCA.Stream1.Pressure,422.441.162.109.375,Good,2025-01-21 18:02:35.743,306359,2025-01-21 18:00:52.687
2031,SSA:PLN_KERAMASAN.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:55.947,306372,2025-01-21 09:45:17.370
2032,SSA:PLN_KERAMASAN.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:55.947,306385,2025-01-21 09:45:17.177
2033,SSA:PLN_KERAMASAN.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:55.767,306389,2025-01-21 17:45:15.890
2034,SSA:PLN_KERAMASAN.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:55.767,306394,2025-01-21 17:45:15.570
2035,SSA:PLN_KERAMASAN.FCA.Stream1.Temperature,817.232.131.958.008,Good,2025-01-21 18:02:35.743,306405,2025-01-21 18:00:52.677
2036,EJA:TRD_WARU_AME.RTU.Stream1.Pressure_Inlet,768.060.684.204.102,Good,2025-01-21 18:01:59.207,310016,2025-01-21 18:00:52.100
2037,EJA:TRD_WARU_AME.RTU.Stream1.Pressure_Outlet,349.339.561.462.402,Good,2025-01-21 18:02:29.210,310019,2025-01-21 18:00:52.097
2038,EJA:TRD_WARU_BBG.RTU.Stream1.Pressure_Inlet,-149.692.428.588.867,Good,2025-01-21 18:02:09.217,311886,2025-01-21 18:00:52.110
2039,EJA:TRD_WARU_BBG.RTU.Stream1.Pressure_Outlet,-149.606.597.900.391,Good,2025-01-21 18:02:19.240,311889,2025-01-21 18:00:52.103
2040,EJA:TRD_WARU_SNR.RTU.Stream1.Pressure_Inlet,-149.635.208.129.883,Good,2025-01-21 18:02:29.227,313756,2025-01-21 18:00:52.100
2041,EJA:TRD_WARU_SNR.RTU.Stream1.Pressure_Outlet,-149.620.910.644.531,Good,2025-01-21 18:02:19.240,313759,2025-01-21 18:00:52.093
2042,NSA:BATU101.FCA.Stream1.Prev_Day_SG,704.758.987.426.758,Good,2025-01-20 12:07:13.097,313807,2025-01-20 12:06:17.237
2043,NSA:BATU102.FCA.Stream1.Prev_Day_SG,718.140.029.907.227,Good,2025-01-20 12:07:13.097,313829,2025-01-20 12:06:16.747
2044,NSA:BRANDAN603.FCA.Stream1.Prev_Day_SG,69.004.997.253.418,Not Connected,2025-01-18 14:46:58.387,313851,2025-01-18 14:45:15.613
2045,NSA:BRANDAN604.FCA.Stream1.Prev_Day_SG,717.979.965.209.961,Not Connected,2025-01-18 14:46:58.390,313873,2025-01-18 14:45:15.733
2046,NSA:BRANDAN605.FCA.Stream1.Prev_Day_SG,693.286.972.045.898,Not Connected,2025-01-18 14:46:58.393,313895,2025-01-18 14:45:15.730
2047,NSA:WAMPU301.FCA.Stream1.Prev_Day_SG,0,Not Connected,2023-10-05 18:58:13.527,313939,2023-10-05 19:08:03.797
2048,NSA:WAMPU302.FCA.Stream1.Prev_Day_SG,721.136.016.845.703,Good,2025-01-21 15:12:53.887,313961,2025-01-21 15:23:16.180
2049,EJA:PGN_WARU_GC.FCA.Stream1.Prev_Day_SG,983.724.975.585.938,Not Connected,2025-01-21 10:24:47.047,314467,2025-01-21 10:23:15.813
2050,EJA:PGN_WARU_GC.FCB.Stream1.Prev_Day_SG,0,Not Connected,2025-01-21 10:24:47.050,314470,2025-01-21 10:23:15.480
2051,EJA:PKG_GC.FCA.Stream1.Prev_Day_SG,971.899.108.886.719,Not Connected,2023-10-26 12:19:46.687,314511,2023-10-26 12:25:02.720
2052,EJA:PKG_GC.FCB.Stream1.Prev_Day_SG,979.340.972.900.391,Not Connected,2023-10-26 12:19:46.687,314514,2023-10-26 12:25:01.917
2053,EJA:PLN_GC.FCA.Stream1.Prev_Day_SG,939.814.682.006.836,Not Connected,2025-01-21 10:24:47.063,314577,2025-01-21 10:23:16.440
2054,EJA:PLN_GC.FCB.Stream1.Prev_Day_SG,948.777.008.056.641,Not Connected,2025-01-21 10:24:47.067,314580,2025-01-21 10:23:15.603
2055,EJA:PLN_GC.FCC.Stream1.Prev_Day_SG,0,Not Connected,2025-01-21 10:24:47.067,314583,2025-01-21 10:23:15.670
2056,CSA:KM139_EXPORT.FCA.Stream1.Flow_Rate_Gross,0,Not Connected,2022-06-14 13:17:12.187,314916,2022-06-14 13:18:00.033
2057,CSA:KM139_EXPORT.FCA.Stream1.Flow_Rate_Net,0,Not Connected,2022-06-14 13:17:12.187,314918,2022-06-14 13:22:45.330
